condition,seed_index,time_index,zone,E_r_m,E_d_m,azimuth_abs_error_deg,elevation_abs_error_deg,direct_snapshot_nrmse,true_path_count,model_path_count
D0,2,78,Z4-center,1.4252471609722174e-16,5.551115123125783e-17,0.0,1.3211653993039363e-14,0.0,58,58
D0,2,79,Z4-center,1.1271322715794071e-16,1.1102230246251565e-16,0.0,2.4492935982947065e-15,0.0,61,61
D0,3,0,Z0-south,6.211044464124777e-17,5.551115123125783e-17,0.0,0.0,0.0,61,61
D0,3,1,Z0-south,1.1575948963770449e-16,5.551115123125783e-17,0.0,6.994405055138486e-15,0.0,62,62
D0,3,2,Z0-south,1.192299056529371e-16,5.551115123125783e-17,0.0,1.1324274851176597e-14,0.0,61,61
D0,3,3,Z0-south,1.1548621071314795e-16,5.551115123125783e-17,0.0,7.549516567451064e-15,0.0,61,61
D0,3,4,Z0-south,1.1698777571738765e-16,1.1102230246251565e-16,0.0,9.769962616701378e-15,0.0,58,58
D0,3,5,Z0-south,5.647850449853784e-17,5.551115123125783e-17,0.0,4.440892098500626e-15,0.0,59,59
D0,3,6,Z0-south,1.2118257228641695e-16,5.551115123125783e-17,0.0,1.2878587085651816e-14,0.0,61,61
D0,3,7,Z0-south,1.3877787807814457e-17,0.0,0.0,1.7763568394002505e-15,0.0,61,61
D0,3,8,Z0-south,5.721958498152797e-17,0.0,0.0,1.7763568394002505e-15,0.0,62,62
D0,3,9,Z0-south,1.2118257228641695e-16,0.0,0.0,1.2878587085651816e-14,0.0,63,63
D0,3,10,Z0-south,1.1527756336890508e-16,1.6653345369377348e-16,0.0,1.021405182655144e-14,0.0,63,63
D0,3,11,Z0-south,5.594315114139762e-17,1.1102230246251565e-16,0.0,1.3322676295501878e-15,0.0,63,63
D0,3,12,Z0-south,1.1698777571738765e-16,1.1102230246251565e-16,0.0,1.1102230246251565e-14,0.0,62,62
D0,3,13,Z0-south,1.22614398128331e-16,0.0,0.0,5.773159728050814e-15,0.0,64,64
D0,3,14,Z0-south,1.303699802838727e-16,0.0,0.0,1.176836406102666e-14,0.0,66,66
D0,3,15,Z0-south,1.5515838457795457e-16,1.1102230246251565e-16,0.0,4.9960036108132044e-15,0.0,60,60
D0,3,16,Z1-east,1.2894277458548993e-16,1.1102230246251565e-16,0.0,4.0245584642661925e-15,0.0,58,58
D0,3,17,Z1-east,1.0710424936134174e-16,5.551115123125783e-17,0.0,4.3298697960381105e-15,0.0,59,59
D0,3,18,Z1-east,7.152448122690996e-17,0.0,2.842170943040401e-14,8.215650382226158e-15,0.0,59,59
D0,3,19,Z1-east,1.0888758524337804e-16,1.1102230246251565e-16,2.842170943040401e-14,1.2434497875801753e-14,0.0,58,58
D0,3,20,Z1-east,1.15746490986309e-16,5.551115123125783e-17,2.842170943040401e-14,2.6645352591003757e-15,0.0,57,57
D0,3,21,Z1-east,1.0109137335799118e-16,5.551115123125783e-17,0.0,1.0658141036401503e-14,0.0,55,55
D0,3,22,Z1-east,1.15746490986309e-16,5.551115123125783e-17,2.842170943040401e-14,1.4654943925052066e-14,0.0,46,46
D0,3,23,Z1-east,1.0007415106216802e-16,5.551115123125783e-17,2.842170943040401e-14,1.2878587085651816e-14,0.0,46,46
D0,3,24,Z1-east,8.673617379884035e-17,5.551115123125783e-17,2.842170943040401e-14,1.2878587085651816e-14,0.0,46,46
D0,3,25,Z1-east,1.0031442548020353e-16,0.0,2.842170943040401e-14,1.3322676295501878e-14,0.0,47,47
D0,3,26,Z1-east,6.465191282883997e-17,1.1102230246251565e-16,0.0,4.884981308350689e-15,0.0,47,47
D0,3,27,Z1-east,8.167950598515462e-17,0.0,0.0,8.881784197001252e-15,0.0,49,49
D0,3,28,Z1-east,7.987266704438207e-17,5.551115123125783e-17,0.0,1.021405182655144e-14,0.0,47,47
D0,3,29,Z1-east,8.22668717966003e-17,5.551115123125783e-17,0.0,9.325873406851315e-15,0.0,45,45
D0,3,30,Z1-east,1.0008918511183779e-16,1.1102230246251565e-16,0.0,6.661338147750939e-16,0.0,48,48
D0,3,31,Z1-east,1.1868047619636873e-16,5.551115123125783e-17,0.0,1.2434497875801753e-14,0.0,47,47
D0,3,32,Z2-north,2.1118254565920323e-16,1.1102230246251565e-16,5.684341886080802e-14,5.051514762044462e-15,0.0,58,58
D0,3,33,Z2-north,1.5612511283791264e-17,5.551115123125783e-17,2.842170943040401e-14,2.4424906541753444e-15,0.0,61,61
D0,3,34,Z2-north,1.0109137335799118e-16,5.551115123125783e-17,0.0,1.199040866595169e-14,0.0,58,58
D0,3,35,Z2-north,1.015665410685238e-16,5.551115123125783e-17,2.842170943040401e-14,2.6645352591003757e-15,0.0,59,59
D0,3,36,Z2-north,1.0103182026100663e-16,0.0,2.842170943040401e-14,1.4210854715202004e-14,0.0,63,63
D0,3,37,Z2-north,7.979727989493313e-17,5.551115123125783e-17,0.0,1.199040866595169e-14,0.0,62,62
D0,3,38,Z2-north,5.003707553108401e-17,5.551115123125783e-17,2.842170943040401e-14,5.773159728050814e-15,0.0,62,62
D0,3,39,Z2-north,1.2412670766236366e-16,5.551115123125783e-17,0.0,1.509903313490213e-14,0.0,62,62
D0,3,40,Z2-north,2.42861286636753e-17,0.0,0.0,2.6645352591003757e-15,0.0,62,62
D0,3,41,Z2-north,5.594315114139762e-17,1.1102230246251565e-16,5.684341886080802e-14,0.0,0.0,62,62
D0,3,42,Z2-north,4.163336342344337e-17,5.551115123125783e-17,0.0,5.329070518200751e-15,0.0,62,62
D0,3,43,Z2-north,8.099505462106327e-17,0.0,2.842170943040401e-14,7.105427357601002e-15,0.0,62,62
D0,3,44,Z2-north,2.7755575615628914e-17,5.551115123125783e-17,2.842170943040401e-14,4.440892098500626e-16,0.0,63,63
D0,3,45,Z2-north,6.834017936133213e-17,0.0,0.0,7.105427357601002e-15,0.0,63,63
D0,3,46,Z2-north,2.3714374201337736e-16,0.0,2.842170943040401e-14,9.325873406851315e-15,0.0,64,64
D0,3,47,Z2-north,1.3251700693385807e-16,0.0,0.0,5.162537064506978e-15,0.0,62,62
D0,3,48,Z3-west,1.27993912314e-16,0.0,0.0,1.1934897514720433e-14,0.0,49,49
D0,3,49,Z3-west,1.326694920936101e-16,1.1102230246251565e-16,0.0,5.10702591327572e-15,0.0,48,48
D0,3,50,Z3-west,9.813077866773594e-17,0.0,0.0,1.1102230246251565e-14,0.0,48,48
D0,3,51,Z3-west,1.0385185452638061e-16,1.1102230246251565e-16,0.0,1.0658141036401503e-14,0.0,49,49
D0,3,52,Z3-west,5.742956581555481e-17,5.551115123125783e-17,0.0,8.881784197001252e-16,0.0,45,45
D0,3,53,Z3-west,7.766157643743177e-17,0.0,0.0,8.43769498715119e-15,0.0,45,45
D0,3,54,Z3-west,1.3283950133694437e-16,5.551115123125783e-17,0.0,8.881784197001252e-15,0.0,41,41
D0,3,55,Z3-west,7.186027875946681e-17,5.551115123125783e-17,0.0,6.217248937900877e-15,0.0,41,41
D0,3,56,Z3-west,7.152448122690996e-17,0.0,0.0,5.329070518200751e-15,0.0,42,42
D0,3,57,Z3-west,7.416830457584993e-17,5.551115123125783e-17,0.0,9.325873406851315e-15,0.0,43,43
D0,3,58,Z3-west,1.5469220910896388e-16,1.1102230246251565e-16,0.0,1.3322676295501878e-14,0.0,42,42
D0,3,59,Z3-west,9.26413801423296e-17,5.551115123125783e-17,0.0,1.021405182655144e-14,0.0,40,40
D0,3,60,Z3-west,5.594315114139762e-17,0.0,0.0,6.217248937900877e-15,0.0,42,42
D0,3,61,Z3-west,1.6199010924212654e-16,1.1102230246251565e-16,0.0,1.354472090042691e-14,0.0,42,42
D0,3,62,Z3-west,1.1491151892306092e-16,5.551115123125783e-17,0.0,1.354472090042691e-14,0.0,42,42
D0,3,63,Z3-west,6.210122274301659e-17,1.1102230246251565e-16,0.0,2.7755575615628914e-16,0.0,41,41
D0,3,64,Z4-center,1.7421884092632496e-16,1.6653345369377348e-16,2.842170943040401e-14,7.327471962526033e-15,0.0,52,52
D0,3,65,Z4-center,1.0408340855860843e-16,5.551115123125783e-17,0.0,1.4654943925052066e-14,0.0,51,51
D0,3,66,Z4-center,8.673617379884035e-17,0.0,0.0,1.2878587085651816e-14,0.0,55,55
D0,3,67,Z4-center,1.0888758524337804e-16,5.551115123125783e-17,0.0,1.509903313490213e-14,0.0,57,57
D0,3,68,Z4-center,1.1491151892306092e-16,0.0,0.0,1.687538997430238e-14,0.0,57,57
D0,3,69,Z4-center,6.546139416680338e-17,1.1102230246251565e-16,0.0,4.440892098500626e-15,0.0,62,62
D0,3,70,Z4-center,2.8609792490763984e-17,0.0,0.0,4.440892098500626e-16,0.0,60,60
D0,3,71,Z4-center,1.1775693440128312e-16,0.0,0.0,1.8207657603852567e-14,0.0,62,62
D0,3,72,Z4-center,4.5102810375396984e-17,0.0,0.0,7.549516567451064e-15,0.0,62,62
D0,3,73,Z4-center,1.0755285551056204e-16,0.0,0.0,1.687538997430238e-14,0.0,66,66
D0,3,74,Z4-center,8.44865542934803e-17,0.0,0.0,1.2434497875801753e-14,0.0,61,61
D0,3,75,Z4-center,4.718958039861916e-17,0.0,0.0,5.329070518200751e-15,0.0,55,55
D0,3,76,Z4-center,1.0437212869315401e-16,5.551115123125783e-17,0.0,1.3766765505351941e-14,0.0,55,55
D0,3,77,Z4-center,6.455875440461582e-17,5.551115123125783e-17,0.0,4.218847493575595e-15,0.0,54,54
D0,3,78,Z4-center,1.4252471609722174e-16,5.551115123125783e-17,0.0,1.3211653993039363e-14,0.0,58,58
D0,3,79,Z4-center,1.1271322715794071e-16,1.1102230246251565e-16,0.0,2.4492935982947065e-15,0.0,61,61
D0,4,0,Z0-south,6.211044464124777e-17,5.551115123125783e-17,0.0,0.0,0.0,61,61
D0,4,1,Z0-south,1.1575948963770449e-16,5.551115123125783e-17,0.0,6.994405055138486e-15,0.0,62,62
D0,4,2,Z0-south,1.192299056529371e-16,5.551115123125783e-17,0.0,1.1324274851176597e-14,0.0,61,61
D0,4,3,Z0-south,1.1548621071314795e-16,5.551115123125783e-17,0.0,7.549516567451064e-15,0.0,61,61
D0,4,4,Z0-south,1.1698777571738765e-16,1.1102230246251565e-16,0.0,9.769962616701378e-15,0.0,58,58
D0,4,5,Z0-south,5.647850449853784e-17,5.551115123125783e-17,0.0,4.440892098500626e-15,0.0,59,59
D0,4,6,Z0-south,1.2118257228641695e-16,5.551115123125783e-17,0.0,1.2878587085651816e-14,0.0,61,61
D0,4,7,Z0-south,1.3877787807814457e-17,0.0,0.0,1.7763568394002505e-15,0.0,61,61
D0,4,8,Z0-south,5.721958498152797e-17,0.0,0.0,1.7763568394002505e-15,0.0,62,62
D0,4,9,Z0-south,1.2118257228641695e-16,0.0,0.0,1.2878587085651816e-14,0.0,63,63
D0,4,10,Z0-south,1.1527756336890508e-16,1.6653345369377348e-16,0.0,1.021405182655144e-14,0.0,63,63
D0,4,11,Z0-south,5.594315114139762e-17,1.1102230246251565e-16,0.0,1.3322676295501878e-15,0.0,63,63
D0,4,12,Z0-south,1.1698777571738765e-16,1.1102230246251565e-16,0.0,1.1102230246251565e-14,0.0,62,62
D0,4,13,Z0-south,1.22614398128331e-16,0.0,0.0,5.773159728050814e-15,0.0,64,64
D0,4,14,Z0-south,1.303699802838727e-16,0.0,0.0,1.176836406102666e-14,0.0,66,66
D0,4,15,Z0-south,1.5515838457795457e-16,1.1102230246251565e-16,0.0,4.9960036108132044e-15,0.0,60,60
D0,4,16,Z1-east,1.2894277458548993e-16,1.1102230246251565e-16,0.0,4.0245584642661925e-15,0.0,58,58
D0,4,17,Z1-east,1.0710424936134174e-16,5.551115123125783e-17,0.0,4.3298697960381105e-15,0.0,59,59
D0,4,18,Z1-east,7.152448122690996e-17,0.0,2.842170943040401e-14,8.215650382226158e-15,0.0,59,59
D0,4,19,Z1-east,1.0888758524337804e-16,1.1102230246251565e-16,2.842170943040401e-14,1.2434497875801753e-14,0.0,58,58
D0,4,20,Z1-east,1.15746490986309e-16,5.551115123125783e-17,2.842170943040401e-14,2.6645352591003757e-15,0.0,57,57
D0,4,21,Z1-east,1.0109137335799118e-16,5.551115123125783e-17,0.0,1.0658141036401503e-14,0.0,55,55
D0,4,22,Z1-east,1.15746490986309e-16,5.551115123125783e-17,2.842170943040401e-14,1.4654943925052066e-14,0.0,46,46
D0,4,23,Z1-east,1.0007415106216802e-16,5.551115123125783e-17,2.842170943040401e-14,1.2878587085651816e-14,0.0,46,46
D0,4,24,Z1-east,8.673617379884035e-17,5.551115123125783e-17,2.842170943040401e-14,1.2878587085651816e-14,0.0,46,46
D0,4,25,Z1-east,1.0031442548020353e-16,0.0,2.842170943040401e-14,1.3322676295501878e-14,0.0,47,47
D0,4,26,Z1-east,6.465191282883997e-17,1.1102230246251565e-16,0.0,4.884981308350689e-15,0.0,47,47
D0,4,27,Z1-east,8.167950598515462e-17,0.0,0.0,8.881784197001252e-15,0.0,49,49
D0,4,28,Z1-east,7.987266704438207e-17,5.551115123125783e-17,0.0,1.021405182655144e-14,0.0,47,47
D0,4,29,Z1-east,8.22668717966003e-17,5.551115123125783e-17,0.0,9.325873406851315e-15,0.0,45,45
D0,4,30,Z1-east,1.0008918511183779e-16,1.1102230246251565e-16,0.0,6.661338147750939e-16,0.0,48,48
D0,4,31,Z1-east,1.1868047619636873e-16,5.551115123125783e-17,0.0,1.2434497875801753e-14,0.0,47,47
D0,4,32,Z2-north,2.1118254565920323e-16,1.1102230246251565e-16,5.684341886080802e-14,5.051514762044462e-15,0.0,58,58
D0,4,33,Z2-north,1.5612511283791264e-17,5.551115123125783e-17,2.842170943040401e-14,2.4424906541753444e-15,0.0,61,61
D0,4,34,Z2-north,1.0109137335799118e-16,5.551115123125783e-17,0.0,1.199040866595169e-14,0.0,58,58
D0,4,35,Z2-north,1.015665410685238e-16,5.551115123125783e-17,2.842170943040401e-14,2.6645352591003757e-15,0.0,59,59
D0,4,36,Z2-north,1.0103182026100663e-16,0.0,2.842170943040401e-14,1.4210854715202004e-14,0.0,63,63
D0,4,37,Z2-north,7.979727989493313e-17,5.551115123125783e-17,0.0,1.199040866595169e-14,0.0,62,62
D0,4,38,Z2-north,5.003707553108401e-17,5.551115123125783e-17,2.842170943040401e-14,5.773159728050814e-15,0.0,62,62
D0,4,39,Z2-north,1.2412670766236366e-16,5.551115123125783e-17,0.0,1.509903313490213e-14,0.0,62,62
D0,4,40,Z2-north,2.42861286636753e-17,0.0,0.0,2.6645352591003757e-15,0.0,62,62
D0,4,41,Z2-north,5.594315114139762e-17,1.1102230246251565e-16,5.684341886080802e-14,0.0,0.0,62,62
D0,4,42,Z2-north,4.163336342344337e-17,5.551115123125783e-17,0.0,5.329070518200751e-15,0.0,62,62
D0,4,43,Z2-north,8.099505462106327e-17,0.0,2.842170943040401e-14,7.105427357601002e-15,0.0,62,62
D0,4,44,Z2-north,2.7755575615628914e-17,5.551115123125783e-17,2.842170943040401e-14,4.440892098500626e-16,0.0,63,63
D0,4,45,Z2-north,6.834017936133213e-17,0.0,0.0,7.105427357601002e-15,0.0,63,63
D0,4,46,Z2-north,2.3714374201337736e-16,0.0,2.842170943040401e-14,9.325873406851315e-15,0.0,64,64
D0,4,47,Z2-north,1.3251700693385807e-16,0.0,0.0,5.162537064506978e-15,0.0,62,62
D0,4,48,Z3-west,1.27993912314e-16,0.0,0.0,1.1934897514720433e-14,0.0,49,49
D0,4,49,Z3-west,1.326694920936101e-16,1.1102230246251565e-16,0.0,5.10702591327572e-15,0.0,48,48
D0,4,50,Z3-west,9.813077866773594e-17,0.0,0.0,1.1102230246251565e-14,0.0,48,48
D0,4,51,Z3-west,1.0385185452638061e-16,1.1102230246251565e-16,0.0,1.0658141036401503e-14,0.0,49,49
D0,4,52,Z3-west,5.742956581555481e-17,5.551115123125783e-17,0.0,8.881784197001252e-16,0.0,45,45
D0,4,53,Z3-west,7.766157643743177e-17,0.0,0.0,8.43769498715119e-15,0.0,45,45
D0,4,54,Z3-west,1.3283950133694437e-16,5.551115123125783e-17,0.0,8.881784197001252e-15,0.0,41,41
D0,4,55,Z3-west,7.186027875946681e-17,5.551115123125783e-17,0.0,6.217248937900877e-15,0.0,41,41
D0,4,56,Z3-west,7.152448122690996e-17,0.0,0.0,5.329070518200751e-15,0.0,42,42
D0,4,57,Z3-west,7.416830457584993e-17,5.551115123125783e-17,0.0,9.325873406851315e-15,0.0,43,43
D0,4,58,Z3-west,1.5469220910896388e-16,1.1102230246251565e-16,0.0,1.3322676295501878e-14,0.0,42,42
D0,4,59,Z3-west,9.26413801423296e-17,5.551115123125783e-17,0.0,1.021405182655144e-14,0.0,40,40
D0,4,60,Z3-west,5.594315114139762e-17,0.0,0.0,6.217248937900877e-15,0.0,42,42
D0,4,61,Z3-west,1.6199010924212654e-16,1.1102230246251565e-16,0.0,1.354472090042691e-14,0.0,42,42
D0,4,62,Z3-west,1.1491151892306092e-16,5.551115123125783e-17,0.0,1.354472090042691e-14,0.0,42,42
D0,4,63,Z3-west,6.210122274301659e-17,1.1102230246251565e-16,0.0,2.7755575615628914e-16,0.0,41,41
D0,4,64,Z4-center,1.7421884092632496e-16,1.6653345369377348e-16,2.842170943040401e-14,7.327471962526033e-15,0.0,52,52
D0,4,65,Z4-center,1.0408340855860843e-16,5.551115123125783e-17,0.0,1.4654943925052066e-14,0.0,51,51
D0,4,66,Z4-center,8.673617379884035e-17,0.0,0.0,1.2878587085651816e-14,0.0,55,55
D0,4,67,Z4-center,1.0888758524337804e-16,5.551115123125783e-17,0.0,1.509903313490213e-14,0.0,57,57
D0,4,68,Z4-center,1.1491151892306092e-16,0.0,0.0,1.687538997430238e-14,0.0,57,57
D0,4,69,Z4-center,6.546139416680338e-17,1.1102230246251565e-16,0.0,4.440892098500626e-15,0.0,62,62
D0,4,70,Z4-center,2.8609792490763984e-17,0.0,0.0,4.440892098500626e-16,0.0,60,60
D0,4,71,Z4-center,1.1775693440128312e-16,0.0,0.0,1.8207657603852567e-14,0.0,62,62
D0,4,72,Z4-center,4.5102810375396984e-17,0.0,0.0,7.549516567451064e-15,0.0,62,62
D0,4,73,Z4-center,1.0755285551056204e-16,0.0,0.0,1.687538997430238e-14,0.0,66,66
D0,4,74,Z4-center,8.44865542934803e-17,0.0,0.0,1.2434497875801753e-14,0.0,61,61
D0,4,75,Z4-center,4.718958039861916e-17,0.0,0.0,5.329070518200751e-15,0.0,55,55
D0,4,76,Z4-center,1.0437212869315401e-16,5.551115123125783e-17,0.0,1.3766765505351941e-14,0.0,55,55
D0,4,77,Z4-center,6.455875440461582e-17,5.551115123125783e-17,0.0,4.218847493575595e-15,0.0,54,54
D0,4,78,Z4-center,1.4252471609722174e-16,5.551115123125783e-17,0.0,1.3211653993039363e-14,0.0,58,58
D0,4,79,Z4-center,1.1271322715794071e-16,1.1102230246251565e-16,0.0,2.4492935982947065e-15,0.0,61,61
D1,0,0,Z0-south,0.027031549924459053,0.027031549924459053,0.0,0.0,0.0,61,61
D1,0,1,Z0-south,0.01732794285512626,0.017327942855126288,0.0,7.105427357601002e-15,0.0,62,62
D1,0,2,Z0-south,0.015486678985817138,0.015486678985817126,0.0,2.220446049250313e-15,0.0,61,61
D1,0,3,Z0-south,0.012968478280360742,0.012968478280360685,0.0,1.1102230246251565e-14,0.0,61,61
D1,0,4,Z0-south,0.024785517485772887,0.024785517485772846,0.0,8.881784197001252e-15,0.00026433709287861497,58,59
D1,0,5,Z0-south,0.0067117574830247405,0.006711757483024772,0.0,1.2434497875801753e-14,0.0,59,59
D1,0,6,Z0-south,0.004975379788636277,0.004975379788636269,0.0,3.1086244689504383e-15,0.0,61,61
D1,0,7,Z0-south,0.017489841631258177,0.01748984163125822,0.0,7.105427357601002e-15,0.0,61,61
D1,0,8,Z0-south,0.030922135694011286,0.030922135694011255,0.0,9.325873406851315e-15,0.0,62,62
D1,0,9,Z0-south,0.02658893470801593,0.026588934708015988,0.0,1.4210854715202004e-14,0.0015869288059954536,63,62
D1,0,10,Z0-south,0.006932970340005341,0.0069329703400052844,0.0,9.325873406851315e-15,3.733881034344519e-05,63,63
D1,0,11,Z0-south,0.0005726399708620366,0.0005726399708619878,0.0,9.769962616701378e-15,6.487364759732932e-06,63,63
D1,0,12,Z0-south,0.016227561462705705,0.01622756146270571,0.0,1.1546319456101628e-14,0.0,62,62
D1,0,13,Z0-south,0.003362133135467163,0.0033621331354671824,0.0,1.199040866595169e-14,0.003527900859350984,64,64
D1,0,14,Z0-south,0.03637486064299586,0.03637486064299589,0.0,5.773159728050814e-15,0.10151171171293848,66,66
D1,0,15,Z0-south,0.030372249217916376,0.03037224921791637,0.0,5.662137425588298e-15,0.004665651232686558,60,60
D1,0,16,Z1-east,0.03688337977263646,0.03688337977263639,2.842170943040401e-14,7.41073868937292e-15,0.00841675431783995,58,59
D1,0,17,Z1-east,0.003055876536430903,0.0030558765364309126,2.842170943040401e-14,2.220446049250313e-15,0.0009811269219900135,59,59
D1,0,18,Z1-east,0.044724293120429415,0.04472429312042947,0.0,5.995204332975845e-15,0.0009694603478792246,59,59
D1,0,19,Z1-east,0.007175356728624695,0.007175356728624627,0.0,1.0658141036401503e-14,0.0,58,58
D1,0,20,Z1-east,0.01162183310693507,0.011621833106935042,0.0,6.217248937900877e-15,0.0,57,57
D1,0,21,Z1-east,0.007187962970387522,0.007187962970387485,0.0,1.6431300764452317e-14,0.0003107222094635187,55,50
D1,0,22,Z1-east,0.006705019321513667,0.006705019321513628,2.842170943040401e-14,1.554312234475219e-14,0.003558262828437735,46,49
D1,0,23,Z1-east,0.00890859563481003,0.008908595634810057,2.842170943040401e-14,1.2878587085651816e-14,6.84060555751534e-05,46,46
D1,0,24,Z1-east,0.01904894996774524,0.019048949967745255,2.842170943040401e-14,8.43769498715119e-15,5.3964637976912164e-05,46,46
D1,0,25,Z1-east,0.011182340963250995,0.011182340963250992,2.842170943040401e-14,1.3322676295501878e-14,0.0012155185153406467,47,47
D1,0,26,Z1-east,0.0011944392878810812,0.001194439287881155,0.0,1.3322676295501878e-14,5.7779507140993325e-06,47,47
D1,0,27,Z1-east,0.014518617451744492,0.014518617451744487,0.0,3.9968028886505635e-15,0.12209312464180483,49,50
D1,0,28,Z1-east,0.021626789120924268,0.02162678912092425,0.0,1.1546319456101628e-14,0.08914678127254978,47,47
D1,0,29,Z1-east,0.020772902935438604,0.020772902935438653,0.0,4.884981308350689e-15,0.07058215437068191,45,48
D1,0,30,Z1-east,0.01229259239691404,0.012292592396914048,0.0,9.547918011776346e-15,0.3713654285425601,48,48
D1,0,31,Z1-east,0.027205755645012406,0.027205755645012375,0.0,1.2823075934420558e-14,0.21286754610654937,47,48
D1,0,32,Z2-north,0.026287247483405423,0.02628724748340544,2.842170943040401e-14,2.831068712794149e-15,0.03853237977535273,58,53
D1,0,33,Z2-north,0.015075542205065764,0.01507554220506574,5.684341886080802e-14,1.6209256159527285e-14,0.0,61,61
D1,0,34,Z2-north,0.015403094998971207,0.01540309499897119,2.842170943040401e-14,7.771561172376096e-15,0.0,58,58
D1,0,35,Z2-north,0.022906579145670406,0.022906579145670458,0.0,2.6645352591003757e-15,0.0,59,59
D1,0,36,Z2-north,0.004104070381363416,0.004104070381363456,2.842170943040401e-14,3.1086244689504383e-15,4.2041147114061714e-07,63,63
D1,0,37,Z2-north,0.023748808695230914,0.023748808695230994,2.842170943040401e-14,7.993605777301127e-15,0.0,62,62
D1,0,38,Z2-north,0.03549208256306546,0.035492082563065463,2.842170943040401e-14,8.881784197001252e-16,0.00021584027302819252,62,59
D1,0,39,Z2-north,0.0108796939152241,0.010879693915224087,0.0,7.993605777301127e-15,0.00029336795364301915,62,59
D1,0,40,Z2-north,0.00873928239595237,0.008739282395952341,0.0,4.440892098500626e-15,0.0,62,62
D1,0,41,Z2-north,0.016074860477492573,0.016074860477492514,2.842170943040401e-14,6.661338147750939e-15,0.0,62,62
D1,0,42,Z2-north,0.015226809963116508,0.015226809963116483,2.842170943040401e-14,3.1086244689504383e-15,0.0,62,62
D1,0,43,Z2-north,0.012895329167690116,0.012895329167690095,2.842170943040401e-14,8.43769498715119e-15,0.0,62,62
D1,0,44,Z2-north,0.001467847101140934,0.0014678471011410066,0.0,1.2878587085651816e-14,0.0026382235603867273,63,62
D1,0,45,Z2-north,0.0040588796647645625,0.004058879664764592,2.842170943040401e-14,8.881784197001252e-16,0.0,63,63
D1,0,46,Z2-north,0.031012315317300445,0.03101231531730042,2.842170943040401e-14,7.993605777301127e-15,9.530190185802267e-05,64,63
D1,0,47,Z2-north,0.010148251816499702,0.010148251816499698,0.0,6.328271240363392e-15,0.0,62,62
D1,0,48,Z3-west,0.020663679667200032,0.020663679667200063,0.0,0.0,0.04483320265418396,49,50
D1,0,49,Z3-west,0.014128025062671405,0.014128025062671412,0.0,7.327471962526033e-15,0.06505494576463014,48,50
D1,0,50,Z3-west,0.022953263132864145,0.022953263132864166,0.0,1.1546319456101628e-14,0.06988162152520803,48,49
D1,0,51,Z3-west,0.0013816225487086145,0.0013816225487085498,0.0,1.1546319456101628e-14,0.02785674391539652,49,49
D1,0,52,Z3-west,0.014779550145177752,0.014779550145177733,0.0,8.881784197001252e-15,0.1989925904852034,45,45
D1,0,53,Z3-west,0.014599408566661752,0.014599408566661753,0.0,8.881784197001252e-16,0.7228127997083675,45,40
D1,0,54,Z3-west,0.02448381438842111,0.024483814388421066,0.0,7.549516567451064e-15,0.24882722606904323,41,41
D1,0,55,Z3-west,0.019654774232370577,0.01965477423237061,0.0,1.1102230246251565e-14,0.07008474540171666,41,41
D1,0,56,Z3-west,0.00790612557935185,0.007906125579351775,0.0,7.993605777301127e-15,0.30995022302474673,42,42
D1,0,57,Z3-west,0.010948695897182767,0.010948695897182725,0.0,6.217248937900877e-15,0.20815426236728915,43,43
D1,0,58,Z3-west,0.005978270531827563,0.005978270531827534,0.0,7.549516567451064e-15,0.33099601862366934,42,42
