group,repeat,depth_repeat,theta_hat,theta_abs_error,test_complex_nrmse,test_amplitude_rms_db,test_phase_rms_deg,theta_ci_covers_truth
SIM-B,9,,0.500000000000005,0.499999999999995,0.8860970497255789,16.830492201171335,75.22452583657827,0
SIM-B,10,,0.5000000000000027,0.49999999999999734,0.8860970497255789,16.830492201171335,75.22452583657827,0
SIM-B,11,,0.5000000000000097,0.49999999999999034,0.8860970497255788,16.830492201171335,75.22452583657827,0
SIM-B,12,,0.5000000000000097,0.49999999999999034,0.8860970497255788,16.830492201171335,75.22452583657827,0
SIM-B,13,,0.5000000000000064,0.49999999999999356,0.8860970497255789,16.830492201171335,75.22452583657827,0
SIM-B,14,,0.5000000000000036,0.49999999999999645,0.8860970497255789,16.830492201171335,75.22452583657827,0
SIM-B,15,,0.5000000000000125,0.49999999999998745,0.8860970497255788,16.83049220117134,75.22452583657827,0
SIM-B,16,,0.5000000000000064,0.49999999999999356,0.8860970497255789,16.830492201171335,75.22452583657827,0
SIM-B,17,,0.5000000000000036,0.49999999999999645,0.8860970497255789,16.830492201171335,75.22452583657827,0
SIM-B,18,,0.5000000000000036,0.49999999999999645,0.8860970497255789,16.830492201171335,75.22452583657827,0
SIM-B,19,,0.5000000000000111,0.4999999999999889,0.8860970497255788,16.83049220117134,75.22452583657827,0
SIM-B,20,,0.5000000000000097,0.49999999999999034,0.8860970497255788,16.830492201171335,75.22452583657827,0
SIM-B,21,,0.5000000000000064,0.49999999999999356,0.8860970497255789,16.830492201171335,75.22452583657827,0
SIM-B,22,,0.5000000000000036,0.49999999999999645,0.8860970497255789,16.830492201171335,75.22452583657827,0
SIM-B,23,,0.5000000000000027,0.49999999999999734,0.8860970497255789,16.830492201171335,75.22452583657827,0
SIM-B,24,,0.5000000000000097,0.49999999999999034,0.8860970497255788,16.830492201171335,75.22452583657827,0
SIM-B,25,,0.5000000000000097,0.49999999999999034,0.8860970497255788,16.830492201171335,75.22452583657827,0
SIM-B,26,,0.5000000000000111,0.4999999999999889,0.8860970497255788,16.83049220117134,75.22452583657827,0
SIM-B,27,,0.5000000000000064,0.49999999999999356,0.8860970497255789,16.830492201171335,75.22452583657827,0
SIM-B,28,,0.500000000000005,0.499999999999995,0.8860970497255789,16.830492201171335,75.22452583657827,0
SIM-B,29,,0.5000000000000111,0.4999999999999889,0.8860970497255788,16.83049220117134,75.22452583657827,0
SIM-B,30,,0.5000000000000036,0.49999999999999645,0.8860970497255789,16.830492201171335,75.22452583657827,0
SIM-B,31,,0.5000000000000088,0.49999999999999123,0.8860970497255789,16.83049220117134,75.22452583657827,0
SIM-B,32,,0.5000000000000064,0.49999999999999356,0.8860970497255789,16.830492201171335,75.22452583657827,0
SIM-B,33,,0.5000000000000027,0.49999999999999734,0.8860970497255789,16.830492201171335,75.22452583657827,0
SIM-B,34,,0.5000000000000064,0.49999999999999356,0.8860970497255789,16.830492201171335,75.22452583657827,0
SIM-B,35,,0.5000000000000163,0.4999999999999837,0.8860970497255788,16.83049220117134,75.22452583657827,0
SIM-B,36,,0.5000000000000036,0.49999999999999645,0.8860970497255789,16.830492201171335,75.22452583657827,0
SIM-B,37,,0.5000000000000163,0.4999999999999837,0.8860970497255788,16.83049220117134,75.22452583657827,0
SIM-B,38,,0.5000000000000064,0.49999999999999356,0.8860970497255789,16.830492201171335,75.22452583657827,0
SIM-B,39,,0.5000000000000036,0.49999999999999645,0.8860970497255789,16.830492201171335,75.22452583657827,0
SIM-B,40,,0.5000000000000097,0.49999999999999034,0.8860970497255788,16.830492201171335,75.22452583657827,0
SIM-B,41,,0.5000000000000073,0.4999999999999927,0.8860970497255789,16.830492201171335,75.22452583657827,0
SIM-B,42,,0.5000000000000125,0.49999999999998745,0.8860970497255788,16.83049220117134,75.22452583657827,0
SIM-B,43,,0.5000000000000036,0.49999999999999645,0.8860970497255789,16.830492201171335,75.22452583657827,0
SIM-B,44,,0.5000000000000064,0.49999999999999356,0.8860970497255789,16.830492201171335,75.22452583657827,0
SIM-B,45,,0.5000000000000027,0.49999999999999734,0.8860970497255789,16.830492201171335,75.22452583657827,0
SIM-B,46,,0.5000000000000036,0.49999999999999645,0.8860970497255789,16.830492201171335,75.22452583657827,0
SIM-B,47,,0.5000000000000036,0.49999999999999645,0.8860970497255789,16.830492201171335,75.22452583657827,0
SIM-B,48,,0.500000000000005,0.499999999999995,0.8860970497255789,16.830492201171335,75.22452583657827,0
SIM-B,49,,0.5000000000000111,0.4999999999999889,0.8860970497255788,16.83049220117134,75.22452583657827,0
SIM-B,50,,0.5000000000000073,0.4999999999999927,0.8860970497255789,16.830492201171335,75.22452583657827,0
SIM-B,51,,0.5000000000000027,0.49999999999999734,0.8860970497255789,16.830492201171335,75.22452583657827,0
SIM-B,52,,0.5000000000000073,0.4999999999999927,0.8860970497255789,16.830492201171335,75.22452583657827,0
SIM-B,53,,0.5000000000000097,0.49999999999999034,0.8860970497255788,16.830492201171335,75.22452583657827,0
SIM-B,54,,0.5000000000000097,0.49999999999999034,0.8860970497255788,16.830492201171335,75.22452583657827,0
SIM-B,55,,0.5000000000000036,0.49999999999999645,0.8860970497255789,16.830492201171335,75.22452583657827,0
SIM-B,56,,0.5000000000000097,0.49999999999999034,0.8860970497255788,16.830492201171335,75.22452583657827,0
SIM-B,57,,0.5000000000000064,0.49999999999999356,0.8860970497255789,16.830492201171335,75.22452583657827,0
SIM-B,58,,0.5000000000000125,0.49999999999998745,0.8860970497255788,16.83049220117134,75.22452583657827,0
SIM-B,59,,0.5000000000000134,0.49999999999998657,0.8860970497255788,16.83049220117134,75.22452583657827,0
SIM-B,60,,0.5000000000000097,0.49999999999999034,0.8860970497255788,16.830492201171335,75.22452583657827,0
SIM-B,61,,0.5000000000000073,0.4999999999999927,0.8860970497255789,16.830492201171335,75.22452583657827,0
SIM-B,62,,0.5000000000000088,0.49999999999999123,0.8860970497255789,16.83049220117134,75.22452583657827,0
SIM-B,63,,0.5000000000000036,0.49999999999999645,0.8860970497255789,16.830492201171335,75.22452583657827,0
SIM-B,64,,0.5000000000000036,0.49999999999999645,0.8860970497255789,16.830492201171335,75.22452583657827,0
SIM-B,65,,0.5000000000000064,0.49999999999999356,0.8860970497255789,16.830492201171335,75.22452583657827,0
SIM-B,66,,0.5000000000000036,0.49999999999999645,0.8860970497255789,16.830492201171335,75.22452583657827,0
SIM-B,67,,0.5000000000000111,0.4999999999999889,0.8860970497255788,16.83049220117134,75.22452583657827,0
SIM-B,68,,0.5000000000000036,0.49999999999999645,0.8860970497255789,16.830492201171335,75.22452583657827,0
SIM-B,69,,0.5000000000000088,0.49999999999999123,0.8860970497255789,16.83049220117134,75.22452583657827,0
SIM-B,70,,0.5000000000000097,0.49999999999999034,0.8860970497255788,16.830492201171335,75.22452583657827,0
SIM-B,71,,0.5000000000000097,0.49999999999999034,0.8860970497255788,16.830492201171335,75.22452583657827,0
SIM-B,72,,0.5000000000000163,0.4999999999999837,0.8860970497255788,16.83049220117134,75.22452583657827,0
SIM-B,73,,0.5000000000000036,0.49999999999999645,0.8860970497255789,16.830492201171335,75.22452583657827,0
SIM-B,74,,0.500000000000005,0.499999999999995,0.8860970497255789,16.830492201171335,75.22452583657827,0
SIM-B,75,,0.5000000000000036,0.49999999999999645,0.8860970497255789,16.830492201171335,75.22452583657827,0
SIM-B,76,,0.5000000000000064,0.49999999999999356,0.8860970497255789,16.830492201171335,75.22452583657827,0
SIM-B,77,,0.5000000000000073,0.4999999999999927,0.8860970497255789,16.830492201171335,75.22452583657827,0
SIM-B,78,,0.5000000000000064,0.49999999999999356,0.8860970497255789,16.830492201171335,75.22452583657827,0
SIM-B,79,,0.5000000000000088,0.49999999999999123,0.8860970497255789,16.83049220117134,75.22452583657827,0
SIM-B,80,,0.5000000000000111,0.4999999999999889,0.8860970497255788,16.83049220117134,75.22452583657827,0
SIM-B,81,,0.5000000000000036,0.49999999999999645,0.8860970497255789,16.830492201171335,75.22452583657827,0
SIM-B,82,,0.5000000000000064,0.49999999999999356,0.8860970497255789,16.830492201171335,75.22452583657827,0
SIM-B,83,,0.5000000000000036,0.49999999999999645,0.8860970497255789,16.830492201171335,75.22452583657827,0
SIM-B,84,,0.5000000000000187,0.49999999999998135,0.8860970497255788,16.83049220117134,75.22452583657827,0
SIM-B,85,,0.5000000000000073,0.4999999999999927,0.8860970497255789,16.830492201171335,75.22452583657827,0
SIM-B,86,,0.5000000000000097,0.49999999999999034,0.8860970497255788,16.830492201171335,75.22452583657827,0
SIM-B,87,,0.5000000000000064,0.49999999999999356,0.8860970497255789,16.830492201171335,75.22452583657827,0
SIM-B,88,,0.5000000000000012,0.4999999999999988,0.8860970497255788,16.830492201171335,75.22452583657827,0
SIM-B,89,,0.500000000000005,0.499999999999995,0.8860970497255789,16.830492201171335,75.22452583657827,0
SIM-B,90,,0.5000000000000111,0.4999999999999889,0.8860970497255788,16.83049220117134,75.22452583657827,0
SIM-B,91,,0.5000000000000088,0.49999999999999123,0.8860970497255789,16.83049220117134,75.22452583657827,0
SIM-B,92,,0.5000000000000097,0.49999999999999034,0.8860970497255788,16.830492201171335,75.22452583657827,0
SIM-B,93,,0.5000000000000064,0.49999999999999356,0.8860970497255789,16.830492201171335,75.22452583657827,0
SIM-B,94,,0.5000000000000163,0.4999999999999837,0.8860970497255788,16.83049220117134,75.22452583657827,0
SIM-B,95,,0.5000000000000088,0.49999999999999123,0.8860970497255789,16.83049220117134,75.22452583657827,0
SIM-B,96,,0.5000000000000036,0.49999999999999645,0.8860970497255789,16.830492201171335,75.22452583657827,0
SIM-B,97,,0.5000000000000097,0.49999999999999034,0.8860970497255788,16.830492201171335,75.22452583657827,0
SIM-B,98,,0.5000000000000097,0.49999999999999034,0.8860970497255788,16.830492201171335,75.22452583657827,0
SIM-B,99,,0.5000000000000163,0.4999999999999837,0.8860970497255788,16.83049220117134,75.22452583657827,0
SIM-B,100,,0.5000000000000036,0.49999999999999645,0.8860970497255789,16.830492201171335,75.22452583657827,0
SIM-B,101,,0.5000000000000111,0.4999999999999889,0.8860970497255788,16.83049220117134,75.22452583657827,0
SIM-B,102,,0.5000000000000036,0.49999999999999645,0.8860970497255789,16.830492201171335,75.22452583657827,0
SIM-B,103,,0.5000000000000064,0.49999999999999356,0.8860970497255789,16.830492201171335,75.22452583657827,0
SIM-B,104,,0.5000000000000111,0.4999999999999889,0.8860970497255788,16.83049220117134,75.22452583657827,0
SIM-B,105,,0.5000000000000064,0.49999999999999356,0.8860970497255789,16.830492201171335,75.22452583657827,0
SIM-B,106,,0.5000000000000125,0.49999999999998745,0.8860970497255788,16.83049220117134,75.22452583657827,0
SIM-B,107,,0.5000000000000097,0.49999999999999034,0.8860970497255788,16.830492201171335,75.22452583657827,0
SIM-B,108,,0.5000000000000097,0.49999999999999034,0.8860970497255788,16.830492201171335,75.22452583657827,0
SIM-B,109,,0.5000000000000027,0.49999999999999734,0.8860970497255789,16.830492201171335,75.22452583657827,0
SIM-B,110,,0.500000000000005,0.499999999999995,0.8860970497255789,16.830492201171335,75.22452583657827,0
SIM-B,111,,0.5000000000000125,0.49999999999998745,0.8860970497255788,16.83049220117134,75.22452583657827,0
SIM-B,112,,0.5000000000000073,0.4999999999999927,0.8860970497255789,16.830492201171335,75.22452583657827,0
SIM-B,113,,0.500000000000005,0.499999999999995,0.8860970497255789,16.830492201171335,75.22452583657827,0
SIM-B,114,,0.5000000000000097,0.49999999999999034,0.8860970497255788,16.830492201171335,75.22452583657827,0
SIM-B,115,,0.5000000000000036,0.49999999999999645,0.8860970497255789,16.830492201171335,75.22452583657827,0
SIM-B,116,,0.5000000000000111,0.4999999999999889,0.8860970497255788,16.83049220117134,75.22452583657827,0
SIM-B,117,,0.5000000000000027,0.49999999999999734,0.8860970497255789,16.830492201171335,75.22452583657827,0
SIM-B,118,,0.5000000000000064,0.49999999999999356,0.8860970497255789,16.830492201171335,75.22452583657827,0
SIM-B,119,,0.5000000000000097,0.49999999999999034,0.8860970497255788,16.830492201171335,75.22452583657827,0
SIM-B,120,,0.5000000000000125,0.49999999999998745,0.8860970497255788,16.83049220117134,75.22452583657827,0
SIM-B,121,,0.5000000000000036,0.49999999999999645,0.8860970497255789,16.830492201171335,75.22452583657827,0
SIM-B,122,,0.5000000000000088,0.49999999999999123,0.8860970497255789,16.83049220117134,75.22452583657827,0
SIM-B,123,,0.5000000000000125,0.49999999999998745,0.8860970497255788,16.83049220117134,75.22452583657827,0
SIM-B,124,,0.5000000000000163,0.4999999999999837,0.8860970497255788,16.83049220117134,75.22452583657827,0
SIM-B,125,,0.500000000000005,0.499999999999995,0.8860970497255789,16.830492201171335,75.22452583657827,0
SIM-B,126,,0.5000000000000088,0.49999999999999123,0.8860970497255789,16.83049220117134,75.22452583657827,0
SIM-B,127,,0.5000000000000064,0.49999999999999356,0.8860970497255789,16.830492201171335,75.22452583657827,0
SIM-B,128,,0.5000000000000027,0.49999999999999734,0.8860970497255789,16.830492201171335,75.22452583657827,0
SIM-B,129,,0.5000000000000111,0.4999999999999889,0.8860970497255788,16.83049220117134,75.22452583657827,0
SIM-B,130,,0.5000000000000097,0.49999999999999034,0.8860970497255788,16.830492201171335,75.22452583657827,0
SIM-B,131,,0.5000000000000027,0.49999999999999734,0.8860970497255789,16.830492201171335,75.22452583657827,0
SIM-B,132,,0.5000000000000036,0.49999999999999645,0.8860970497255789,16.830492201171335,75.22452583657827,0
SIM-B,133,,0.5000000000000027,0.49999999999999734,0.8860970497255789,16.830492201171335,75.22452583657827,0
SIM-B,134,,0.5000000000000111,0.4999999999999889,0.8860970497255788,16.83049220117134,75.22452583657827,0
SIM-B,135,,0.5000000000000036,0.49999999999999645,0.8860970497255789,16.830492201171335,75.22452583657827,0
SIM-B,136,,0.5000000000000172,0.4999999999999828,0.8860970497255789,16.83049220117134,75.22452583657827,0
SIM-B,137,,0.5000000000000027,0.49999999999999734,0.8860970497255789,16.830492201171335,75.22452583657827,0
SIM-B,138,,0.5000000000000073,0.4999999999999927,0.8860970497255789,16.830492201171335,75.22452583657827,0
SIM-B,139,,0.5000000000000036,0.49999999999999645,0.8860970497255789,16.830492201171335,75.22452583657827,0
SIM-B,140,,0.500000000000005,0.499999999999995,0.8860970497255789,16.830492201171335,75.22452583657827,0
SIM-B,141,,0.5000000000000111,0.4999999999999889,0.8860970497255788,16.83049220117134,75.22452583657827,0
SIM-B,142,,0.5000000000000172,0.4999999999999828,0.8860970497255789,16.83049220117134,75.22452583657827,0
SIM-B,143,,0.5000000000000036,0.49999999999999645,0.8860970497255789,16.830492201171335,75.22452583657827,0
SIM-B,144,,0.5000000000000088,0.49999999999999123,0.8860970497255789,16.83049220117134,75.22452583657827,0
SIM-B,145,,0.5000000000000111,0.4999999999999889,0.8860970497255788,16.83049220117134,75.22452583657827,0
SIM-B,146,,0.5000000000000064,0.49999999999999356,0.8860970497255789,16.830492201171335,75.22452583657827,0
SIM-B,147,,0.5000000000000036,0.49999999999999645,0.8860970497255789,16.830492201171335,75.22452583657827,0
SIM-B,148,,0.5000000000000258,0.49999999999997424,0.8860970497255788,16.83049220117134,75.22452583657827,0
SIM-B,149,,0.5000000000000097,0.49999999999999034,0.8860970497255788,16.830492201171335,75.22452583657827,0
SIM-B,150,,0.5000000000000125,0.49999999999998745,0.8860970497255788,16.83049220117134,75.22452583657827,0
SIM-B,151,,0.5000000000000064,0.49999999999999356,0.8860970497255789,16.830492201171335,75.22452583657827,0
SIM-B,152,,0.5000000000000036,0.49999999999999645,0.8860970497255789,16.830492201171335,75.22452583657827,0
SIM-B,153,,0.500000000000005,0.499999999999995,0.8860970497255789,16.830492201171335,75.22452583657827,0
SIM-B,154,,0.5000000000000027,0.49999999999999734,0.8860970497255789,16.830492201171335,75.22452583657827,0
SIM-B,155,,0.5000000000000097,0.49999999999999034,0.8860970497255788,16.830492201171335,75.22452583657827,0
SIM-B,156,,0.5000000000000036,0.49999999999999645,0.8860970497255789,16.830492201171335,75.22452583657827,0
SIM-B,157,,0.5000000000000125,0.49999999999998745,0.8860970497255788,16.83049220117134,75.22452583657827,0
SIM-B,158,,0.500000000000005,0.499999999999995,0.8860970497255789,16.830492201171335,75.22452583657827,0
SIM-B,159,,0.5000000000000027,0.49999999999999734,0.8860970497255789,16.830492201171335,75.22452583657827,0
SIM-B,160,,0.5000000000000111,0.4999999999999889,0.8860970497255788,16.83049220117134,75.22452583657827,0
SIM-B,161,,0.500000000000005,0.499999999999995,0.8860970497255789,16.830492201171335,75.22452583657827,0
SIM-B,162,,0.5000000000000064,0.49999999999999356,0.8860970497255789,16.830492201171335,75.22452583657827,0
SIM-B,163,,0.5000000000000064,0.49999999999999356,0.8860970497255789,16.830492201171335,75.22452583657827,0
SIM-B,164,,0.5000000000000197,0.49999999999998035,0.8860970497255788,16.83049220117134,75.22452583657827,0
SIM-B,165,,0.5000000000000134,0.49999999999998657,0.8860970497255788,16.83049220117134,75.22452583657827,0
SIM-B,166,,0.5000000000000036,0.49999999999999645,0.8860970497255789,16.830492201171335,75.22452583657827,0
SIM-B,167,,0.5000000000000064,0.49999999999999356,0.8860970497255789,16.830492201171335,75.22452583657827,0
SIM-B,168,,0.5000000000000097,0.49999999999999034,0.8860970497255788,16.830492201171335,75.22452583657827,0
SIM-B,169,,0.5000000000000134,0.49999999999998657,0.8860970497255788,16.83049220117134,75.22452583657827,0
SIM-B,170,,0.5000000000000027,0.49999999999999734,0.8860970497255789,16.830492201171335,75.22452583657827,0
SIM-B,171,,0.5000000000000134,0.49999999999998657,0.8860970497255788,16.83049220117134,75.22452583657827,0
SIM-B,172,,0.5000000000000036,0.49999999999999645,0.8860970497255789,16.830492201171335,75.22452583657827,0
SIM-B,173,,0.5000000000000163,0.4999999999999837,0.8860970497255788,16.83049220117134,75.22452583657827,0
SIM-B,174,,0.5000000000000088,0.49999999999999123,0.8860970497255789,16.83049220117134,75.22452583657827,0
SIM-B,175,,0.5000000000000134,0.49999999999998657,0.8860970497255788,16.83049220117134,75.22452583657827,0
SIM-B,176,,0.5000000000000064,0.49999999999999356,0.8860970497255789,16.830492201171335,75.22452583657827,0
SIM-B,177,,0.5000000000000036,0.49999999999999645,0.8860970497255789,16.830492201171335,75.22452583657827,0
SIM-B,178,,0.5000000000000111,0.4999999999999889,0.8860970497255788,16.83049220117134,75.22452583657827,0
SIM-B,179,,0.5000000000000088,0.49999999999999123,0.8860970497255789,16.83049220117134,75.22452583657827,0
SIM-B,180,,0.5000000000000027,0.49999999999999734,0.8860970497255789,16.830492201171335,75.22452583657827,0
SIM-B,181,,0.5000000000000125,0.49999999999998745,0.8860970497255788,16.83049220117134,75.22452583657827,0
SIM-B,182,,0.5000000000000064,0.49999999999999356,0.8860970497255789,16.830492201171335,75.22452583657827,0
SIM-B,183,,0.5000000000000012,0.4999999999999988,0.8860970497255788,16.830492201171335,75.22452583657827,0
SIM-B,184,,0.5000000000000064,0.49999999999999356,0.8860970497255789,16.830492201171335,75.22452583657827,0
SIM-B,185,,0.5000000000000027,0.49999999999999734,0.8860970497255789,16.830492201171335,75.22452583657827,0
SIM-B,186,,0.5000000000000036,0.49999999999999645,0.8860970497255789,16.830492201171335,75.22452583657827,0
SIM-B,187,,0.5000000000000088,0.49999999999999123,0.8860970497255789,16.83049220117134,75.22452583657827,0
SIM-B,188,,0.5000000000000125,0.49999999999998745,0.8860970497255788,16.83049220117134,75.22452583657827,0
SIM-B,189,,0.5000000000000088,0.49999999999999123,0.8860970497255789,16.83049220117134,75.22452583657827,0
SIM-B,190,,0.500000000000005,0.499999999999995,0.8860970497255789,16.830492201171335,75.22452583657827,0
SIM-B,191,,0.5000000000000134,0.49999999999998657,0.8860970497255788,16.83049220117134,75.22452583657827,0
SIM-B,192,,0.500000000000005,0.499999999999995,0.8860970497255789,16.830492201171335,75.22452583657827,0
SIM-B,193,,0.5000000000000097,0.49999999999999034,0.8860970497255788,16.830492201171335,75.22452583657827,0
SIM-B,194,,0.5000000000000134,0.49999999999998657,0.8860970497255788,16.83049220117134,75.22452583657827,0
SIM-B,195,,0.5000000000000073,0.4999999999999927,0.8860970497255789,16.830492201171335,75.22452583657827,0
SIM-B,196,,0.5000000000000111,0.4999999999999889,0.8860970497255788,16.83049220117134,75.22452583657827,0
SIM-B,197,,0.5000000000000036,0.49999999999999645,0.8860970497255789,16.830492201171335,75.22452583657827,0
SIM-B,198,,0.5000000000000088,0.49999999999999123,0.8860970497255789,16.83049220117134,75.22452583657827,0
SIM-B,199,,0.5000000000000134,0.49999999999998657,0.8860970497255788,16.83049220117134,75.22452583657827,0
SIM-C,0,,0.9923498293199724,0.0076501706800276015,0.001998207256283972,0.07528603161276029,0.37975058911246434,0
SIM-C,1,,0.99964776021687,0.00035223978313003723,9.236664824672026e-05,0.00347147566049912,0.01752202712593319,1
SIM-C,2,,1.0031981619458934,0.0031981619458933963,0.00084025367186602,0.03154152881409833,0.15926553122465276,1
SIM-C,3,,0.9980869053823929,0.0019130946176071362,0.0005012420125573999,0.018848516978101238,0.0951216380328324,1
SIM-C,4,,0.9939225728211815,0.00607742717881854,0.001588753484672412,0.05982733216155157,0.301813346490392,1
SIM-C,5,,0.9999918355079989,8.164492001139223e-06,2.141344882809591e-06,8.047011562428049e-05,0.00040618170889985557,1
SIM-C,6,,1.0024628232128165,0.002462823212816545,0.0006468007339517027,0.024285781401345515,0.12261809860139951,1
SIM-C,7,,0.9957680247477722,0.004231975252227849,0.0011074173843340397,0.0416757140192634,0.21027659970540372,1
SIM-C,8,,1.0019294873452451,0.0019294873452451178,0.0005065869355760249,0.01902456547157907,0.09604864582315402,1
SIM-C,9,,1.0040229229697908,0.0040229229697907876,0.0010574150143234462,0.039682144777717185,0.2003900650137294,1
SIM-C,10,,1.0027060122656986,0.002706012265698554,0.0007107618909723782,0.026685146361671238,0.1347361345238448,1
SIM-C,11,,0.998966966625875,0.0010330333741249698,0.0002707893362603225,0.01017961172229023,0.0513773001105759,1
SIM-C,12,,0.9980776122771446,0.0019223877228553565,0.0005036743361643567,0.018940041026734897,0.09558344000274488,1
SIM-C,13,,0.9989857363235222,0.0010142636764778334,0.0002658719228323856,0.009994690642610651,0.05044408436164854,1
SIM-C,14,,1.001297883986875,0.0012978839868749148,0.0003406431719197521,0.01279540848757888,0.06459522799732191,1
SIM-C,15,,1.0072705713291281,0.007270571329128117,0.0019144156681149378,0.07176319996580999,0.3625420364744326,0
SIM-C,16,,0.9971325051677142,0.0028674948322857663,0.0007509139434544136,0.028246248279684125,0.142535525016038,1
SIM-C,17,,0.9999995303237843,4.6967621569748985e-07,1.231849990599693e-07,4.629186635052935e-06,2.336634457021339e-05,1
SIM-C,18,,0.9938293954216371,0.006170604578362937,0.001613030936186899,0.06074345676288268,0.3064325935390341,1
SIM-C,19,,0.9953031318216485,0.004696868178351465,0.0012287622327569615,0.04624960230355886,0.23334473192978558,1
SIM-C,20,,1.003706944502127,0.003706944502126941,0.0009741943044037902,0.03656303651370412,0.18463205048425543,1
SIM-C,21,,0.9982588821290075,0.0017411178709925146,0.0004562254128286357,0.017154726086647223,0.08657514780285526,1
SIM-C,22,,0.9995458018540193,0.00045419814598068875,0.00011909629034665325,0.004476228657978549,0.022593209270521844,1
SIM-C,23,,1.0024085174614061,0.0024085174614061344,0.0006325200747073595,0.02375001870733189,0.11991231429375604,1
SIM-C,24,,0.9977675418263888,0.0022324581736111737,0.0005848164062997708,0.021993605461070775,0.11099031796952429,1
SIM-C,25,,1.0024175007406497,0.002417500740649725,0.0006348823292164199,0.02383864399024185,0.12035989981569743,1
SIM-C,26,,1.0015819339938452,0.0015819339938452082,0.0004152587883326798,0.015596644236517049,0.07873919329737629,1
SIM-C,27,,0.9999057188827633,9.42811172367497e-05,2.47264620146285e-05,0.0009292289579271143,0.004690342668330181,1
SIM-C,28,,0.9997759184354819,0.00022408156451814154,5.8764217007824886e-05,0.0022084772246194952,0.011147279887085474,1
SIM-C,29,,1.0023681846802854,0.0023681846802854345,0.0006219143981929493,0.02335211622178831,0.1179027933402828,1
SIM-C,30,,0.9997062849736033,0.00029371502639674585,7.702233236231658e-05,0.002894722546177668,0.014610995038909507,1
SIM-C,31,,1.0022053614368907,0.0022053614368906516,0.0005791040354202644,0.02174585059366346,0.10979088653330989,1
SIM-C,32,,1.0018469233765726,0.0018469233765725512,0.0004848881251907226,0.018210193581707106,0.09193631184165205,1
SIM-C,33,,0.9898522692793862,0.010147730720613812,0.0026470105481820405,0.09981479523778354,0.5033844830687176,0
SIM-C,34,,1.0029239256456068,0.0029239256456068397,0.0007680895854148479,0.028835331894468103,0.14559627965554114,1
SIM-C,35,,1.0059020442236513,0.005902044223651259,0.0015529163863383633,0.05823952748782281,0.2941700646769314,1
SIM-C,36,,1.0033963204994976,0.0033963204994975627,0.0008924115567192588,0.03349716463171195,0.16914419468318087,1
SIM-C,37,,0.9988530411266305,0.0011469588733694636,0.0003006341787170841,0.011301988322706496,0.057041369269996915,1
SIM-C,38,,0.9986730287882863,0.0013269712117136567,0.0003477841840763258,0.013075338503893547,0.06599031557133829,1
SIM-C,39,,1.00172939313858,0.0017293931385800043,0.0004540030963485616,0.01705097704406036,0.08608274943760785,1
SIM-C,40,,1.0013206394592564,0.001320639459256423,0.00034661984445484296,0.01301980606351937,0.06572822037992639,1
SIM-C,41,,1.0010794597870074,0.0010794597870074085,0.0002832820328610168,0.010641574419935056,0.05372072423290471,1
SIM-C,42,,0.9971299728809371,0.0028700271190629234,0.0007515760501889045,0.02827117828951605,0.14266129215398196,1
SIM-C,43,,1.0061623936509565,0.006162393650956499,0.0016216469363482147,0.060811714805489796,0.3071723417702206,0
SIM-C,44,,0.9995479605210045,0.0004520394789955251,0.0001185303996636447,0.004454956405536074,0.022485845205579304,1
SIM-C,45,,0.999402310367136,0.0005976896328639958,0.00015670936945904476,0.005890202486928241,0.029729629234408594,1
SIM-C,46,,1.006422879143272,0.006422879143272109,0.001690432815071426,0.06338551180233007,0.3201836837655611,0
SIM-C,47,,0.9953190180727888,0.004680981927211225,0.0012246166573583086,0.04609331811951049,0.23255655046163617,1
SIM-C,48,,1.003503833481024,0.00350383348102401,0.0009207150386852876,0.034558279499812466,0.17450449143067406,1
SIM-C,49,,0.9993431040508216,0.0006568959491783932,0.00017222728122502182,0.006473601579331331,0.03267402271278658,1
SIM-C,50,,0.9977073508467028,0.002292649153297188,0.0006005645873935058,0.022586320637184208,0.11398078233590246,1
SIM-C,51,,0.998615767107396,0.0013842328926040315,0.000362780616983132,0.013639412123912868,0.06883676272225497,1
SIM-C,52,,0.9981536431865135,0.0018463568134865493,0.00048377372949630766,0.018191233274988235,0.09180516446183376,1
SIM-C,53,,0.9983611613730858,0.001638838626914163,0.0004294488571761577,0.016147327540594194,0.08149190730707219,1
SIM-C,54,,0.9960580443031548,0.00394195569684519,0.001031686634334942,0.038821901355433494,0.1958826777153519,1
SIM-C,55,,1.0023103914038005,0.0023103914038005158,0.0006067182162998586,0.022781968572398923,0.11502341825816166,1
SIM-C,56,,0.998400969604612,0.0015990303953880014,0.0004190263219435217,0.0157552255965011,0.07951337002889859,1
SIM-C,57,,0.9961419967328196,0.003858003267180443,0.001009760315283629,0.03799574182847401,0.19171560462410767,1
SIM-C,58,,0.9997392045628753,0.00026079543712465014,6.839088234533461e-05,0.002570298793105402,0.012973523451114964,1
SIM-C,59,,1.0001194722110465,0.00011947221104646744,3.133677383487178e-05,0.0011775609315412589,0.00594394697673352,1
SIM-C,60,,1.0003667908639584,0.00036679086395841054,9.621967651959738e-05,0.003615400109218225,0.018249846540326357,1
SIM-C,61,,1.0016962711118578,0.0016962711118577722,0.00044529987684427836,0.016724299818358237,0.08443319329485166,1
SIM-C,62,,1.0065319972127655,0.006531997212765539,0.0017192531751710214,0.0644637611377511,0.3256348466780516,0
